;Waktu;Jalan;Lat;Long;JarakLampu;Tahun
Selasa, 20 Agustus 2019 Skj : 05.00 Wib;malam;Lokal;-7.538340104;112.1115095;2241.912307;2019
Rabu 21 Agustus 2019 Skj : 01.00 Wib;malam;ArteriPrimer;-7.604596897;112.0130463;954.2816615;2019
Rabu 21 Agustus 2019 Skj : 11.00 Wib;siang;ArteriPrimer;-7.600428162;111.9194694;558.4470333;2019
Rabu 21 Agustus 2019 Skj : 15.15 Wib;siang;Lokal;-7.718606598;112.0443651;3472.128416;2019
Rabu 21 Agustus 2019 Skj : 16.15 Wib;siang;KolektorPrimer;-7.713885135;112.0224602;750.7170506;2019
Kamis, 22 Agustus 2019 Skj : 06.00 Wib;siang;KolektorSekunder;-7.688112995;112.0198423;213.311501;2019
Kamis, 22 Agustus 2019 Skj : 06.00 Wib;siang;Lokal;-7.606754477;111.9068721;181.8265216;2019
Kamis, 22 Agustus 2019 Skj : 09.00 Wib;siang;KolektorPrimer;-7.536753686;111.916867;1155.299491;2019
Kamis, 22 Agustus 2019 Skj : 14.30 Wib;siang;Lokal;-7.59051707;112.1081963;0.339579768;2019
Kamis, 22 Agustus 2019 Skj : 18.00 Wib;malam;Lokal;-7.684441839;112.0334522;2192.346101;2019
Sabtu 24 Agustus 2019 Skj 09.30 Wib;siang;ArteriPrimer;-7.573372944;111.8613835;532.5223678;2019
Sabtu 24 Agustus 2019 Skj 17.00 Wib;siang;KolektorPrimer;-7.5795637;111.9048292;313.6021285;2019
Sabtu 24 Agustus 2019 Skj : 19.00 Wib;malam;ArteriPrimer;-7.600938622;112.1071168;382.3406267;2019
Sabtu 24 Agustus 2019 Skj : 20.00 Wib;malam;KolektorSekunder;-7.640817475;111.9947798;2342.837351;2019
Sabtu 24 Agustus 2019 Skj : 18.00 Wib;malam;Lokal;-7.556526383;112.0806809;2578.827141;2019
Minggu 25 Agustus 2019 Skj : 21.30 Wib;malam;KolektorPrimer;-7.5834125;111.8980332;808.9870123;2019
Senin, 26 Agustus 2019 Skj : 09.00 Wib;siang;KolektorSekunder;-7.534551;112.0745363;75.05961633;2019
Senin, 26 Agustus 2019 Skj : 08.30 Wib;siang;ArteriPrimer;-7.606011729;112.0630869;1346.621634;2019
Senin, 26 Agustus 2019 Skj : 17.30 Wib;siang;KolektorSekunder;-7.532446572;111.9758816;2681.690832;2019
Selasa, 27 Agustus 2019 Skj : 02.00 Wib;malam;Lokal;-7.54884985;111.8103274;5016.750046;2019
Selasa, 27 Agustus 2019 Skj : 14.00 Wib;siang;ArteriPrimer;-7.602535884;112.0877525;794.206025;2019
Rabu 28 Agustus 2019 Skj : 22.30 Wib;malam;Lokal;-7.5804155;111.9006416;1131.851019;2019
Kamis, 29 Agustus 2019 Skj : 17.00 Wib;siang;KolektorPrimer;-7.668635398;112.0146045;63.96568555;2019
Jumat 30 Agustus 2019 Skj : 18.00 Wib;malam;ArteriPrimer;-7.602451211;112.0882472;742.4699102;2019
Jumat 30 Agustus 2019 Skj : 18.30 Wib;malam;KolektorSekunder;-7.607343066;111.876975;824.3569384;2019
Jumat 30 Agustus 2019 Skj : 18.45 Wib;malam;KolektorPrimer;-7.65467493;112.0125445;887.2314975;2019
Jumat 30 Agustus 2019 Skj : 21.30 Wib;malam;ArteriPrimer;-7.605610389;111.9926533;700.4237662;2019
Sabtu 31 Agustus 2019 Skj : 01.00 Wib;malam;ArteriPrimer;-7.562293357;111.8261203;1569.505981;2019
Sabtu 31 Agustus 2019 Skj : 21.00 Wib;malam;Lokal;-7.535450463;112.1098376;2624.380407;2019
Sabtu 31 Agustus 2019 Skj : 18.30 Wib;malam;Lokal;-7.6452994;112.0212879;1160.488886;2019
Sabtu 31 Agustus 2019 Skj : 23.00 Wib;malam;ArteriPrimer;-7.601579914;112.0941051;75.54845579;2019
Senin, 02 September 2019 Skj : 10.00 Wib;siang;Lokal;-7.538787845;112.1117264;2190.632811;2019
Senin, 02 September 2019 Skj : 07.30 Wib;siang;Lokal;-7.577562663;112.1001976;1502.354396;2019
Senin, 02 September 2019 Skj : 09.00 Wib;siang;ArteriPrimer;-7.600749683;111.9246539;743.6657123;2019
Senin, 02 September 2019 Skj : 16.00 Wib;siang;ArteriPrimer;-7.602356235;111.9464978;294.91125;2019
Senin, 02 September 2019 Skj : 21.30 Wib;malam;KolektorSekunder;-7.661490041;111.8590363;444.7813657;2019
Selasa, 03 September 2019 Skj : 10.00 Wib;siang;ArteriPrimer;-7.563244629;111.8238823;1898.639888;2019
Rabu 04 September 2019 Skj : 01.00 Wib;malam;ArteriPrimer;-7.604257836;111.9734619;2825.393823;2019
Rabu 04 September 2019 Skj : 12.30 Wib;siang;ArteriPrimer;-7.604257836;111.9734619;2825.393823;2019
Kamis, 05 September 2019 Skj : 04.45 Wib;malam;KolektorSekunder;-7.64795523;111.867971;498.1126794;2019
Kamis, 05 September 2019 Skj : 10.00 Wib;siang;ArteriPrimer;-7.577343091;111.8687781;520.4554288;2019
Kamis, 05 September 2019 Skj : 12.30 Wib;siang;KolektorSekunder;-7.626006879;112.0226696;324.8287761;2019
Kamis, 05 September 2019 Skj : 15.45 Wib;siang;Lokal;-7.567048144;111.8675765;1740.950275;2019
Sabtu, 07 September 2019 Skj : 19.00 Wib ;malam;ArteriPrimer;-7.566389635;111.8453174;274.2950014;2019
Minggu 08 September 2019 Skj : 00.30 Wib;malam;ArteriPrimer;-7.588917191;111.8864142;379.8606435;2019
Minggu 08 September 2019 Skj : 06.30 Wib;siang;KolektorSekunder;-7.694021601;112.0577986;1028.78897;2019
Minggu 08 September 2019 Skj : 11.30 Wib;siang;KolektorPrimer;-7.700097765;112.0203521;1134.901405;2019
Minggu 08 September 2019 Skj : 16.00 Wib;siang;ArteriPrimer;-7.605525414;111.9975855;154.86682;2019
Senin, 09 September 2019 skj : 09.00 wib;siang;ArteriPrimer;-7.574798804;111.8642735;541.6178849;2019
Senin, 09 September 2019 skj : 15.00 wib;siang;Lokal;-7.55043653;112.0778524;1826.098067;2019
Senin, 09 September 2019 Skj : 15.15 Wib;siang;Lokal;-7.550871798;112.0570832;3035.944935;2019
Senin, 09 September 2019 Jam.05.00 Wib;malam;Lokal;-7.551133317;112.0636722;3022.63811;2019
Selasa 10 September 2019 Skj : 08.15 Wib;siang;KolektorSekunder;-7.623387055;111.9181399;1727.804976;2019
Rabu 11 September 2019 Skj : 05.10 Wib;malam;Lokal;-7.608369577;111.9066561;1.679936837;2019
Rabu 11 September 2019 Skj :06.30 Wib;siang;Lokal;-7.6407133;111.9228679;2621.972639;2019
Kamis, 12 September 2019 Skj : 06.00 Wib;siang;ArteriPrimer;-7.5773827;111.8683526;482.052398;2019
Kamis, 12 September 2019 Skj : 13.00 Wib;siang;Lokal;-7.617888206;111.9089625;639.1860031;2019
Sabtu, 14 September 2019 Skj : 16.30 Wib;siang;Lokal;-7.7268234;111.9985059;1603.345506;2019
Minggu 15 September 2019 Skj : 16.30 Wib;siang;KolektorPrimer;-7.693621426;112.018347;503.7101915;2019
Senin 16 September 2019 Skj : 07.00 Wib;siang;KolektorPrimer;-7.580670108;111.91647;557.0140349;2019
Senin, 16 September 2019 Skj : 17.30 Wib;siang;KolektorSekunder;-7.692150986;112.0412558;849.9634585;2019
Senin, 16 September 2019 Skj : 19.30 Wib;malam;KolektorPrimer;-7.683202488;112.0172101;489.784915;2019
Selasa, 17 September 2019 Skj : 08.30 Wib;siang;Lokal;-7.603275366;111.8958995;419.7392785;2019
Selasa 17 September 2019 Skj : 06.30 Wib;siang;KolektorPrimer;-7.614754613;112.0211505;1212.818327;2019
Rabu 18 September 2019 Skj : 08.10 Wib;siang;Lokal;-7.6256444;111.9247732;1577.594877;2019
Rabu 18 September 2019 Skj : 17.15 Wib;siang;KolektorSekunder;-7.6919446;112.0392173;1089.655339;2019
Rabu 19 September 2019 Skj : 11.00 Wib;siang;Lokal;-7.574419966;111.8840367;1564.886133;2019
Kamis, 19 September 2019 Skj : 11.00 Wib;siang;KolektorPrimer;-7.679339876;111.9210036;652.3717763;2019
Jumat 20 September 2019 Skj : 18.05 Wib;malam;Lokal;-7.6276061;112.0762415;4716.32837;2019
Sabtu 21 September 2019 Skj :07.45 Wib;siang;KolektorSekunder;-7.583683664;111.904819;149.0824632;2019
Sabtu 21 September 2019 Skj : 10.30 wib;siang;Lokal;-7.6054477;112.1024835;510.6410152;2019
Sabtu 21 September 2019 Skj : 20.45 Wib;malam;KolektorPrimer;-7.7493204;112.0159094;1391.890702;2019
Minggu 22 September 2019 Skj : 00.15 Wib;malam;Lokal;-7.557318994;112.0882559;3311.299751;2019
Minggu 22 September 2019 Skj :00.30 Wib;malam;KolektorPrimer;-7.621503312;111.8974983;33.9058613;2019
Senin, 23 September 2019 Skj : 19.00Wib;malam;KolektorSekunder;-7.6827173;111.8455199;1668.26455;2019
Selasa 24 September 2019 Skj : 02.30 Wib;malam;KolektorPrimer;-7.5799614;111.9034028;270.0236357;2019
Selasa 24 September 2019 Skj 17.30 Wib;siang;KolektorPrimer;-7.5799614;111.9034028;270.0236357;2019
Selasa, 24 September 2019 Skj : 23.30 Wib;malam;KolektorPrimer;-7.5799614;111.9034028;270.0236357;2019
Selasa, 24 September 2019 Skj : 06.30 Wib;siang;KolektorPrimer;-7.5799614;111.9034028;270.0236357;2019
Selasa. 24 September 2019 Skj :08.30 Wib;siang;ArteriPrimer;-7.604836954;112.0812867;1574.925898;2019
Rabu 25 September 2019 Skj : 08.05 Wib;siang;KolektorPrimer;-7.540513881;111.9175134;1389.139013;2019
Rabu 25 September 2019 Skj : 07.30 Wib;siang;KolektorPrimer;-7.664304098;112.0135311;211.2892512;2019
Kamis, 26 September 2019 Skj : 17.00 Wib;siang;Lokal;-7.568748032;112.0459583;2265.37125;2019
Kamis, 26 September 2019 Skj : 08.30 Wib;siang;ArteriPrimer;-7.560573018;111.8115581;3187.467162;2019
Jumat, 27 September 2019 Skj : 19.10 Wib;malam;KolektorPrimer;-7.5799614;111.9034028;270.0236357;2019
Sabtu, 28 September 2019 Skj : 15.00 Wib;siang;KolektorPrimer;-7.651354248;112.0131962;1261.169377;2019
Minggu, 29 September 2019 Skj : 17.00 Wib;siang;KolektorPrimer;-7.5799845;111.9033882;267.4736519;2019
Senin, 30 September 2019 Skj : 09.30 Wib;siang;Lokal;-7.6427153;111.878515;1020.852553;2019
Jumat 01 Nopember 2019 Skj : 07.00 Wib;siang;KolektorPrimer;-7.639669407;112.0159055;0.250912911;2019
Jumat 01 Nopember 2019 Skj : 06.00  Wib;siang;Lokal;-7.609995305;112.0999448;1167.19979;2019
Sabtu 02 Nopember 2019 Skj : 10.15 Wiob;siang;KolektorPrimer;-7.672648255;111.9141995;512.9309912;2019
Sabtu 02 Nopember 2019 Skj : 16.30 Wib;siang;KolektorSekunder;-7.61480333;111.8771924;51.57105621;2019
Sabtu 02 Nopember 2019 Skj : 19.00 Wib;malam;KolektorSekunder;-7.704393563;111.8409229;4134.033007;2019
Minggu 03 Nopember 2019 Skj : 00.30 Wib;malam;ArteriPrimer;-7.585392384;111.8793553;251.1660598;2019
Minggu 03 Nopember 2019 Skj : 05.45 Wib;malam;Lokal;-7.699583891;112.0325597;2271.74261;2019
Minggu 03 Nopember 2019 Skj:11.00 Wib;siang;ArteriPrimer;-7.561437489;111.8115775;3166.564727;2019
Senin, 03 Nopember 2019 Skj : 19.00 Wib;malam;KolektorPrimer;-7.650581007;112.0133755;1238.820535;2019
Senin, 04 Nopember 2019 Skj : 09.30 Wib;siang;ArteriPrimer;-7.605546804;111.9924945;718.2143786;2019
Senin, 04 Nopember 2019 Skj : 18.00 Wib;malam;KolektorSekunder;-7.688913108;112.021747;439.8023369;2019
Senin, 04 Nopember 2019 Skj : 18.00 Wib;malam;ArteriPrimer;-7.597510075;111.9156077;430.2546305;2019
Selasa 05 Nopember 2019 Skj : 00.30 Wib;malam;Lokal;-7.709246704;112.025428;1558.070183;2019
Selasa 05 Nopember 2019 Skj : 06,30 Wib;siang;ArteriPrimer;-7.603974897;112.0432121;264.1230198;2019
Senin, 05 Nopember 2019 Skj : 06.30 wib;siang;KolektorPrimer;-7.561364702;111.9142894;2084.460216;2019
Selasa 05 Nopember 2019 Skj : 13.15 Wib;siang;Lokal;-7.599101281;112.0387529;602.9750244;2019
Kamis, 07 Nopember 2019 Skj :10.20 Wib;siang;Lokal;-7.575144823;112.1088582;1794.435354;2019
Jumat 08 Nopember 2019 Skj : 03.00 Wib ;malam;Lokal;-7.685644638;112.0145906;927.0698799;2019
Sabtu, 09 Nopember 2019 Skj: 06.30 Wib;siang;ArteriPrimer;-7.605754176;112.0071572;899.3299389;2019
Minggu, 10 Nopember 2019 Skj :14.00 Wib;siang;KolektorSekunder;-7.693059382;112.0455061;369.4237827;2019
Minggu, 10 Nopember 2019 Skj :19.00 Wib;malam;Lokal;-7.607624505;111.8931492;627.1366159;2019
Minggu. 10 Nopember 2019 Skj : 22.30 Wib;malam;KolektorPrimer;-7.607624205;111.8974414;509.464445;2019
Senin, 11 Nopember 2019 Skj : 02.15 Wib;malam;ArteriPrimer;-7.605657469;112.0790866;1841.71609;2019
Senin, 11 Nopember 2019 Skj :02.30 Wib;malam;ArteriPrimer;-7.600762936;111.9230008;925.4469016;2019
Senin, 11 Nopember 2019 Skj :08.15 Wib;siang;ArteriPrimer;-7.600912485;112.0999676;433.8673516;2019
Minggu 11 Nopember 2019 Skj : 09.00 Wib;siang;Lokal;-7.590535016;111.8834694;550.5314608;2019
Senin,11 Nopember 2019 Skj : 20.30 Wib;malam;KolektorPrimer;-7.635527266;111.8968376;203.3628279;2019
Selasa, 12 Nopember 2019 Skj : 14.00 Wib;siang;KolektorPrimer;-7.536517032;111.9190439;1021.939584;2019
Selasa, 12 Nopember 2019 Skj : 18.30 Wib;malam;ArteriPrimer;-7.603624291;112.0205471;120.416423;2019
Rabu 13 Nopember 2019 Skj : 06.30 Wib;siang;ArteriPrimer;-7.576885004;111.8675572;379.5481386;2019
Rabu, 13 Nopember 2019 Skj : 12.00 Wib;siang;KolektorPrimer;-7.691483145;112.0188184;167.96747;2019
Kamis, 14 Nopember 2019 Skj : 09.00 Wib;siang;ArteriPrimer;-7.55999205;111.8076645;3623.941777;2019
Jumat 15 Nopember 2019 Skj : 06.15 Wib;siang;ArteriPrimer;-7.598346223;111.8974468;474.4777195;2019
Jumat 15 Nopember 2019 Skj : 11.00 Wib;siang;ArteriPrimer;-7.603530906;112.0283456;738.5141165;2019
Jumat 15 Nopember 2019 Skj : 17.00 Wib;siang;KolektorPrimer;-7.5799621;111.9033773;269.9532499;2019
Sabtu 16 Nopember 2019 Skj: 12.00 Wib;siang;KolektorPrimer;-7.5799698;111.9033715;269.1035118;2019
Sabtu, 16 Nopember 2019 Skj : 21.15 Wib;malam;ArteriPrimer;-7.598453234;111.9156613;325.8580527;2019
Sabtu 16 Nopember 2019 Skj : 05.00 Wib;malam;KolektorSekunder;-7.687714307;112.0275322;1375.498542;2019
Minggu 17 Nopember 2019 Skj : 21.00 Wib;malam;ArteriPrimer;-7.604985172;112.0790729;1815.952679;2019
Senin, 18 Nopember 2019 Skj : 06.30 Wib;siang;Lokal;-7.601792826;111.8839747;743.5513372;2019
Senin, 18 Nopember 2019 Skj : 15.00 Wib;siang;Lokal;-7.572950974;112.1105624;1991.852751;2019
Selasa 19 Nopember 2019 Skj : 23.00 Wib;malam;KolektorPrimer;-7.602785826;111.9003892;310.7612738;2019
Kamis, 21 Nopember 2019 Skj : 02.30 Wib;malam;ArteriPrimer;-7.606294206;112.0514736;210.6213936;2019
Kamis, 21 Nopember 2019 Skj : 15.30 Wib;siang;ArteriPrimer;-7.606600611;112.0666231;1158.53145;2019
Jumat 22 Nopember 2019 Skj :15.00 Wib;siang;KolektorPrimer;-7.709588253;112.0223398;1148.467496;2019
Sabtu 23 Nopember 2019 Skj : 07.30 Wib;siang;Lokal;-7.521706265;111.9531194;602.3821857;2019
Sabtu 23 Nopember 2019 Skj : 11.00 Wib;siang;KolektorSekunder;-7.753403844;111.7999176;11034.69379;2019
Sabtu, 23 Nopember 2019 Skj : 18.30 Wib;malam;KolektorPrimer;-7.701219571;112.0205984;1262.34831;2019
Sabtu 23 Nopember 2019 Skj : 20.30 Wib;malam;KolektorSekunder;-7.649688803;111.8675224;693.5339838;2019
Minggu 24 Nopember 2019 Skj : 09.00 Wib;siang;Lokal;-7.598568553;112.0606079;795.6723732;2019
Minggu 24 Nopember 2019 Skj :15.00 Wib;siang;KolektorSekunder;-7.640275189;112.0059274;1109.704191;2019
Minggu 24 Nopember 2019  Skj : 21.30 Wib;malam;KolektorPrimer;-7.5799698;111.9033715;269.1035118;2019
Minggu 24 Nopember 2019 Skj : 06.00 Wib;siang;KolektorPrimer;-7.5799698;111.9033715;269.1035118;2019
Senin, 25 Nopember 2019 Skj : 04.30 Wib;malam;Lokal;-7.540979873;111.8546632;4068.862172;2019
Senin, 25 Nopember 2019 Skj : 10.00 Wib;siang;KolektorPrimer;-7.679007607;112.0170364;988.6077083;2019
Selasa, 26 Nopember 2019 Skj : 02.15 wib;malam;Lokal;-7.545436353;111.8149675;5128.987782;2019
Selasa, 26 Nopember 2019 Skj : 09.15 wib;siang;KolektorSekunder;-7.691729349;112.0344222;1672.448402;2019
Selasa, 26 Nopember 2019 Skj : 16.30 Wib;siang;Lokal;-7.66264701;111.8903785;1882.091028;2019
Selasa, 26 Nopember 2019 Skj : 19.00 Wib;malam;ArteriPrimer;-7.604307557;112.0420497;546.391751;2019
Selasa, 26 Nopember 2019 Skj : 22.25 Wib;malam;Lokal;-7.599730384;111.980718;2845.038658;2019
Rabu, 27 Nopember 2019 Skj : 23.45 Wib;malam;KolektorSekunder;-7.643733086;111.8699075;32.40497756;2019
Rabu, 27 Nopember 2019 Skj : 11.00 Wib;siang;Lokal;-7.567267388;112.0432496;2674.651253;2019
Rabu 27 Nopember 2019 Skj : 16.30 Wib;siang;KolektorPrimer;-7.543131007;111.8829732;4522.185467;2019
Rabu 27 Nopember 2019 Skj : 18.30 Wib;malam;ArteriPrimer;-7.588276108;111.8853889;513.2908134;2019
Kamis, 28 Nopember 2019 Skj : 17.30 Wib;siang;KolektorSekunder;-7.644889145;111.987864;3327.187359;2019
Sabtu, 30 Nopember 2019 Skj : 09.00 Wib;siang;ArteriPrimer;-7.599658269;111.9085917;452.898378;2019
Sabtu 30 Nopember 2019 Skj : 23.00 Wib;malam;KolektorPrimer;-7.5832122;111.8957975;971.13456;2019
"Minggu 01 Desember 2019 Skj ; 13.30 Wib";siang;Lokal;-7.595631393;111.9079164;724.242183;2019
Minggu 01 Desember 2019 Skj : 23.30 Wib;malam;Lokal;-7.612195944;112.0150301;1623.008977;2019
Senin, 02 Desember 2019 Skj : 10.30 Wib;siang;KolektorPrimer;-7.743854995;112.0198159;1948.911712;2019
Senin, 02 Desember 2019 Skj : 22.30 Wib;malam;ArteriPrimer;-7.571437441;111.8577491;989.762827;2019
Selasa, 03 Desember 2019 Skj : 10.00  Wib ;siang;Lokal;-7.672139875;111.9077914;1141.306448;2019
Rabu 04 Desember 2019 Skj : 06.00 Wib;siang;KolektorPrimer;-7.502231694;111.8982662;5095.367648;2019
Kamis, 05 Desember 2019 Skj : 08.00 Wib;siang;KolektorPrimer;-7.643251919;111.8934754;524.5156145;2019
Kamis, 05 Desember 2019 Skj : 14.30 Wib;siang;Lokal;-7.665243455;111.9665304;3155.013596;2019
Kamis 05 Desember 2019 Skj : 21.00 Wib;malam;KolektorPrimer;-7.58268146;111.9157183;750.974189;2019
Jumat 06 Desember 2019 Skj : 15.30 Wib;siang;KolektorPrimer;-7.632665127;111.8955397;159.8642655;2019
Jumat 06 Desember 2019 Skj : 23.00 Wib;malam;Lokal;-7.561379326;111.9087466;1970.709372;2019
Sabtu 07 Desember 2019 Skj : 10.30 Wib;siang;KolektorPrimer;-7.664807171;111.9120544;1139.905746;2019
Sabtu 07 Desember 2019 SKJ : 12.30 Wib;siang;KolektorPrimer;-7.640816505;111.8941252;295.7839638;2019
Sabtu 07 Desember 2019 Skj : 19.00 Wib;malam;KolektorSekunder;-7.689411168;112.0232303;612.0126314;2019
Sabtu 07 Desember 2019 Skj : 20.00 Wib;malam;ArteriPrimer;-7.587313982;111.8838704;711.7642775;2019
Senin, 09 Desember 2019 Skj : 07.00 Wib;siang;Lokal;-7.715025083;112.0565762;3220.651024;2019
Selasa 10 Desember 2019 Skj : 11.00 Wib;siang;Lokal;-7.612443855;111.916748;254.8723397;2019
Kamis, 12 Desember 2019 Skj : 16.30 Wib;siang;Lokal;-7.644052091;112.0377183;3021.196279;2019
Kamis, 12 Desember 2019 Skj : 16.30 Wib;siang;KolektorPrimer;-7.580339091;111.8787759;379.7492359;2019
Kamis, 12 Desember 2019 Skj : 12.00 Wib;siang;ArteriPrimer;-7.602187301;111.9438292;1.850567031;2019
Jumat, 13 Desember 2019 Skj  11.00 Wib;siang;KolektorSekunder;-7.753492544;111.7627895;15456.01706;2019
Minggu 15 Desember 2019 Skj : 16.00 Wib;siang;KolektorPrimer;-7.581313196;111.9207414;132.2377754;2019
Senin, 16 Desember 2019 Skj : 07.56 Wib;siang;Lokal;-7.538272658;111.8452453;4881.802982;2019
Senin, 16 Desember 2019 Skj : 12.00 Wib;siang;ArteriPrimer;-7.599777575;111.9009256;172.0775202;2019
Senin, 16 Desember 2019 Skj : 12.00 Wib;siang;ArteriPrimer;-7.600632663;111.9196913;584.1857982;2019
Selasa, 17 Desember 2019 Skj : 14.00 Wib;siang;ArteriPrimer;-7.605497952;111.9989774;3.139872545;2019
"Selasa, 17 Desember 2019 Skj ; 07.30 Wib";siang;KolektorPrimer;-7.702409031;112.0209498;1399.314869;2019
Rabu 18 Desember 2019 Skj : 14.00 Wib;siang;Lokal;-7.560335047;111.8710079;2664.851899;2019
Rabu 18 Desember 2019 Skj : 22.00 Wib;malam;Lokal;-7.568155556;112.0679611;1276.083153;2019
Kamis, 19 Desember 2019 Skj : 20.00 Wib;malam;KolektorSekunder;-7.533680556;111.9820528;2765.316482;2019
Minggu 22 Desember 2019 Skj : 09.30 Wib;siang;KolektorSekunder;-7.589113889;111.8781139;594.3687536;2019
Minggu, 22 Desember 2019 Skj : 19.15 Wib;malam;KolektorPrimer;-7.537838889;111.9179472;1089.73752;2019
Senin,23 Desember 2019 Skj : 10.00 Wib;siang;Lokal;-7.604525;111.8958944;436.743447;2019
"Senin, 23 Desember 2019 Skj ; 20.15 Wib";malam;Lokal;-7.654188889;112.0069972;1702.544851;2019
Selasa, 24 Desember 2019 Skj :1 9.00 Wib;malam;ArteriPrimer;-7.600977778;112.0964694;46.03407578;2019
Rabu 25 Desember 2019 Skj : 10.00 Wib;siang;KolektorPrimer;-7.720091667;112.0252722;124.7508407;2019
Rabu 25 Desember 2019 Skj : 16.30 Wib;siang;KolektorSekunder;-7.530180556;111.9666333;1632.358226;2019
"Kamis, 26 Desember 2019 Skj ;01.00 Wib";malam;Lokal;-7.676147222;111.9080028;1270.026843;2019
"Kamis, 26 Desember 2019 Skj ;19.45 Wib";malam;Lokal;-7.663788889;111.9840778;3566.015772;2019
Sabtu 28 Desember 2019 Skj : 08.30 Wib;siang;Lokal;-7.533377778;112.1070444;3033.37827;2019
Sabtu 28 Desember 2019 Skj : 21.00 Wib;malam;KolektorPrimer;-7.659744444;112.0121833;800.5582842;2019
Minggu 29 Desember 2019 Skj  11.50 Wib;siang;KolektorPrimer;-7.573002778;111.9123778;779.556483;2019
Minggu 29 Desember 2019 Skj  11.30 Wib;siang;ArteriPrimer;-7.602680556;112.0336611;847.8774855;2019
Senin, 30 Desember 2019 Skj : 00.45 Wib;malam;KolektorPrimer;-7.525177778;111.8912778;3135.498309;2019
Senin, 30 Desember 2019 Skj :13.00 Wib;siang;KolektorPrimer;-7.636963889;111.8947222;134.9000938;2019
Selasa, 31 Desember 2019 Skj : 02.00 Wib;malam;KolektorPrimer;-7.670530556;111.9133583;764.064783;2019
Selasa , 31 Desember 2019 Skj : 06.30 Wib;siang;ArteriPrimer;-7.591702778;111.8910083;9.556915909;2019
Selasa, 31 Desember 2019 Skj :13.00 Wib;siang;Lokal;-7.603705556;111.8936056;178.4405339;2019
Selasa, 31 Desember 2019 Skj : 23.00 Wib;malam;Lokal;-7.558508333;111.8556472;1504.844096;2019
01-Jan-20;siang;KolektorPrimer;-7.648141667;111.8977528;215.1333804;2020
01-Jan-20;malam;ArteriPrimer;-7.589488889;111.887225;270.3820132;2020
01-Jan-20;malam;ArteriPrimer;-7.603261111;111.9573528;1497.379321;2020
02-Jan-20;siang;KolektorPrimer;-7.629988889;111.8959806;159.3614703;2020
02-Jan-20;siang;KolektorSekunder;-7.537283333;112.043;3577.059385;2020
02-Jan-20;siang;ArteriPrimer;-7.602391667;112.1058361;278.5703357;2020
03-Jan-20;siang;ArteriPrimer;-7.603622222;112.020675;106.3240733;2020
03-Jan-20;siang;ArteriPrimer;-7.5788;111.8706611;395.8340652;2020
03-Jan-20;siang;ArteriPrimer;-7.601836111;112.1052389;162.5831369;2020
03-Jan-20;malam;Lokal;-7.627877778;112.0093;1029.068326;2020
03-Jan-20;malam;KolektorPrimer;-7.680702778;111.9246833;220.1473896;2020
04-Jan-20;siang;KolektorSekunder;-7.671886111;111.8592222;1772.863622;2020
05-Jan-20;malam;ArteriPrimer;-7.599286111;111.9043278;19.9911474;2020
05-Jan-20;siang;KolektorSekunder;-7.614611111;112.04625;996.7662248;2020
06-Jan-20;malam;KolektorPrimer;-7.643383333;112.0146583;486.9793319;2020
07-Jan-20;malam;ArteriPrimer;-7.570694444;111.8525;455.6590963;2020
07-Jan-20;siang;KolektorPrimer;-7.643383333;112.0146583;486.9793319;2020
07-Jan-20;siang;KolektorSekunder;-7.637197222;111.872625;815.1279261;2020
08-Jan-20;siang;ArteriPrimer;-7.604897222;112.0046472;632.7969001;2020
09-Jan-20;siang;KolektorSekunder;-7.585033333;111.9046361;112.1956586;2020
10-Jan-20;siang;ArteriPrimer;-7.561947222;111.8245389;1770.37694;2020
10-Jan-20;siang;ArteriPrimer;-7.561947222;111.8245389;1770.37694;2020
10-Jan-20;siang;ArteriPrimer;-7.561947222;111.8245389;1770.37694;2020
10-Jan-20;malam;KolektorSekunder;-7.727658333;111.8245389;7973.998764;2020
11-Jan-20;siang;KolektorPrimer;-7.680905556;111.9251417;164.8393046;2020
11-Jan-20;malam;KolektorPrimer;-7.656486111;112.0117722;719.2505399;2020
12-Jan-20;siang;ArteriPrimer;-7.557708333;111.8009111;4460.468653;2020
12-Jan-20;siang;KolektorPrimer;-7.578419444;111.8789861;593.6364254;2020
13-Jan-20;malam;ArteriPrimer;-7.599836111;112.1044778;154.5705203;2020
13-Jan-20;malam;ArteriPrimer;-7.603283333;111.9579139;1559.343777;2020
13-Jan-20;siang;KolektorSekunder;-7.662141667;111.8612944;272.0896504;2020
13-Jan-20;malam;Lokal;-7.596016667;111.915125;593.9199591;2020
13-Jan-20;malam;KolektorSekunder;-7.657075;111.9433833;1261.891343;2020
14-Jan-20;malam;ArteriPrimer;-7.561947222;111.8245389;1770.37694;2020
15-Jan-20;siang;Lokal;-7.685094444;112.0709083;1112.814695;2020
16-Jan-20;siang;KolektorSekunder;-7.668994444;111.8459472;950.0139594;2020
16-Jan-20;siang;KolektorPrimer;-7.677038889;111.9159778;88.48146687;2020
17-Jan-20;malam;Lokal;-7.671722222;111.9067722;1261.857158;2020
17-Jan-20;siang;ArteriPrimer;-7.601761111;112.1057417;214.4625481;2020
18-Jan-20;siang;KolektorSekunder;-7.642322222;112.004175;1653.030664;2020
19-Jan-20;siang;KolektorSekunder;-7.52645;111.9350528;1752.940459;2020
19-Jan-20;siang;KolektorPrimer;-7.554877778;111.9150861;2806.908815;2020
